5.9000,5.7600,5.9647
5.9050,5.7600,5.9725
5.9100,5.7600,5.9639
5.9150,5.7600,5.9294
5.9200,5.7600,5.9349
5.9250,5.7600,5.9297
5.9300,5.7600,5.9056
5.9350,5.7600,5.9018
5.9400,5.7600,5.9007
5.9451,5.7600,5.9128
5.9501,5.7600,5.9452
5.9551,5.7600,5.9826
5.9601,5.7600,5.9982
5.9651,5.7600,6.0085
5.9701,5.7600,6.0056
5.9751,5.7600,5.9660
5.9801,5.7600,5.9549
5.9851,5.7600,5.9517
5.9901,5.7600,5.9346
5.9951,5.7600,5.9429
6.0001,5.7600,5.9469
6.0052,5.7600,5.9327
6.0102,5.7600,5.9231
6.0152,5.7600,5.9341
6.0202,5.7600,5.9360
6.0252,5.7600,5.9396
6.0302,5.7600,5.9212
6.0352,5.7600,5.8750
6.0403,5.7600,5.8762
6.0453,5.7600,5.9102
6.0503,5.7600,5.9091
6.0553,5.7600,5.9061
6.0603,5.7600,5.8940
6.0653,5.7600,5.8776
6.0703,5.7600,5.9231
6.0753,5.7600,5.9546
6.0803,5.7600,5.9472
6.0854,5.7600,5.9340
6.0904,5.7600,5.9384
6.0954,5.7600,5.9655
6.1004,5.7600,5.9941
6.1054,5.7600,6.0041
6.1104,5.7600,5.9833
6.1154,5.7600,5.9318
6.1205,5.7600,5.9319
6.1255,5.7600,5.9402
6.1305,5.7600,5.9464
6.1355,5.7600,5.9796
6.1405,5.7600,6.0184
6.1455,5.7600,6.0239
6.1505,5.7600,5.9438
6.1555,5.7600,5.9370
6.1605,5.7600,5.9612
6.1655,5.7600,5.9625
6.1705,5.7600,5.9415
6.1755,5.7600,5.9090
6.1805,5.7600,5.9023
6.1855,5.7600,5.9258
6.1905,5.7600,5.9251
6.1955,5.7600,5.9081
6.2006,5.7600,5.9124
6.2056,5.7600,5.9429
6.2106,5.7600,5.9355
6.2156,5.7600,5.9110
6.2206,5.7600,5.9278
6.2256,5.7600,5.9747
6.2306,5.7600,5.9301
6.2356,5.7600,5.8701
6.2406,5.7600,5.9005
6.2457,5.7600,5.8789
6.2506,5.7600,5.8369
6.2557,5.7600,5.8790
6.2607,5.7600,5.9081
6.2657,5.7600,5.9055
6.2707,5.7600,5.9399
6.2757,5.7600,5.9927
6.2807,5.7600,6.0108
6.2857,5.7600,6.0261
6.2907,5.7600,6.0475
6.2957,5.7600,6.0220
6.3007,5.7600,5.9494
6.3057,5.7600,5.9399
6.3108,5.7600,5.9519
6.3158,5.7600,5.9750
6.3208,5.7600,6.0036
6.3258,5.7600,5.9952
6.3308,5.7600,5.9419
6.3358,5.7600,5.9175
6.3408,5.7600,5.9329
6.3458,5.7600,5.9408
6.3508,5.7600,5.9219
6.3558,5.7600,5.9287
6.3609,5.7600,5.9513
6.3659,5.7600,5.9594
6.3709,5.7600,5.9216
6.3759,5.7600,5.9254
6.3809,5.7600,5.9594
6.3859,5.7600,5.9317
6.3909,5.7600,5.9316
6.3960,5.7600,5.9515
5.9000,5.7650,5.9385
5.9050,5.7650,5.9538
5.9100,5.7650,5.9640
5.9150,5.7650,5.9507
5.9200,5.7650,5.9400
5.9250,5.7650,5.9469
5.9300,5.7650,5.9223
5.9350,5.7650,5.9093
5.9400,5.7650,5.9032
5.9451,5.7650,5.9102
5.9501,5.7650,5.9453
5.9550,5.7650,5.9851
5.9601,5.7650,6.0051
5.9651,5.7650,6.0124
5.9701,5.7650,6.0195
5.9751,5.7650,5.9908
5.9801,5.7650,5.9614
5.9851,5.7650,5.9452
5.9901,5.7650,5.9213
5.9952,5.7650,5.9350
6.0002,5.7650,5.9511
6.0052,5.7650,5.9382
6.0102,5.7650,5.9204
6.0152,5.7650,5.9294
6.0202,5.7650,5.9325
6.0252,5.7650,5.9354
6.0303,5.7650,5.9089
6.0353,5.7650,5.8876
6.0403,5.7650,5.8989
6.0453,5.7650,5.9023
6.0503,5.7650,5.8959
6.0553,5.7650,5.9073
6.0603,5.7650,5.9001
6.0653,5.7650,5.8696
6.0703,5.7650,5.9144
6.0754,5.7650,5.9399
6.0804,5.7650,5.9394
6.0854,5.7650,5.9251
6.0904,5.7650,5.9235
6.0954,5.7650,5.9473
6.1004,5.7650,5.9669
6.1054,5.7650,5.9883
6.1104,5.7650,5.9960
6.1154,5.7650,5.9839
6.1205,5.7650,5.9585
6.1255,5.7650,5.9527
6.1305,5.7650,5.9483
6.1355,5.7650,5.9743
6.1405,5.7650,6.0164
6.1455,5.7650,6.0443
6.1505,5.7650,5.9788
6.1556,5.7650,5.9291
6.1606,5.7650,5.9352
6.1656,5.7650,5.9580
6.1706,5.7650,5.9578
6.1756,5.7650,5.9321
6.1806,5.7650,5.9065
6.1856,5.7650,5.9253
6.1906,5.7650,5.9312
6.1956,5.7650,5.8912
6.2006,5.7650,5.9031
6.2057,5.7650,5.9554
6.2107,5.7650,5.9456
6.2157,5.7650,5.9027
6.2206,5.7650,5.9142
6.2257,5.7650,5.9570
6.2307,5.7650,5.9381
6.2357,5.7650,5.8972
6.2407,5.7650,5.9075
6.2457,5.7650,5.8965
6.2507,5.7650,5.8606
6.2557,5.7650,5.8825
6.2607,5.7650,5.9053
6.2657,5.7650,5.9020
6.2708,5.7650,5.9261
6.2758,5.7650,5.9725
6.2808,5.7650,6.0115
6.2858,5.7650,6.0440
6.2908,5.7650,6.0627
6.2958,5.7650,6.0188
6.3008,5.7650,5.9311
6.3058,5.7650,5.9273
6.3108,5.7650,5.9415
6.3159,5.7650,5.9686
6.3209,5.7650,6.0035
6.3259,5.7650,5.9998
6.3309,5.7650,5.9299
6.3359,5.7650,5.9052
6.3409,5.7650,5.9280
6.3459,5.7650,5.9535
6.3509,5.7650,5.9523
6.3559,5.7650,5.9253
6.3609,5.7650,5.9405
6.3659,5.7650,5.9573
6.3709,5.7650,5.9129
6.3760,5.7650,5.8944
6.3810,5.7650,5.9654
6.3860,5.7650,5.9388
6.3910,5.7650,5.9186
6.3960,5.7650,5.9380
5.9000,5.7699,5.9228
5.9050,5.7700,5.9430
5.9100,5.7700,5.9717
5.9150,5.7700,5.9742
5.9200,5.7700,5.9606
5.9250,5.7700,5.9547
5.9300,5.7700,5.9306
5.9351,5.7700,5.9089
5.9401,5.7700,5.9143
5.9451,5.7700,5.9209
5.9501,5.7700,5.9518
5.9551,5.7700,5.9898
5.9601,5.7700,6.0149
5.9651,5.7700,6.0109
5.9701,5.7700,6.0141
5.9752,5.7700,6.0060
5.9801,5.7700,5.9777
5.9852,5.7700,5.9490
5.9902,5.7700,5.9210
5.9952,5.7700,5.9239
6.0002,5.7700,5.9259
6.0052,5.7700,5.9232
6.0102,5.7700,5.9242
6.0152,5.7700,5.9288
6.0203,5.7700,5.9338
6.0253,5.7700,5.9294
6.0303,5.7700,5.9023
6.0353,5.7700,5.8918
6.0403,5.7700,5.9120
6.0453,5.7700,5.8941
6.0503,5.7700,5.8812
6.0553,5.7700,5.9020
6.0603,5.7700,5.9050
6.0654,5.7700,5.9039
6.0704,5.7700,5.9378
6.0754,5.7700,5.9357
6.0804,5.7700,5.9318
6.0854,5.7700,5.9233
6.0904,5.7700,5.9200
6.0954,5.7700,5.9371
6.1004,5.7700,5.9531
6.1054,5.7700,5.9762
6.1105,5.7700,5.9993
6.1155,5.7700,6.0104
6.1205,5.7700,5.9732
6.1255,5.7700,5.9602
6.1305,5.7700,5.9567
6.1355,5.7700,5.9783
6.1405,5.7700,6.0266
6.1456,5.7700,6.0623
6.1506,5.7700,6.0360
6.1556,5.7700,5.9427
6.1606,5.7700,5.9302
6.1656,5.7700,5.9401
6.1706,5.7700,5.9644
6.1756,5.7700,5.9414
6.1806,5.7700,5.8980
6.1856,5.7700,5.9229
6.1906,5.7700,5.9394
6.1957,5.7700,5.9083
6.2007,5.7700,5.9062
6.2057,5.7700,5.9571
6.2107,5.7700,5.9432
6.2157,5.7700,5.9024
6.2207,5.7700,5.9043
6.2257,5.7700,5.9327
6.2307,5.7700,5.9324
6.2357,5.7700,5.9251
6.2407,5.7700,5.9243
6.2457,5.7700,5.9063
6.2507,5.7700,5.8792
6.2557,5.7700,5.8987
6.2608,5.7700,5.9195
6.2658,5.7700,5.9136
6.2708,5.7700,5.9186
6.2758,5.7700,5.9545
6.2808,5.7700,6.0027
6.2858,5.7700,6.0415
6.2908,5.7700,6.0527
6.2958,5.7700,5.9820
6.3008,5.7700,5.9264
6.3059,5.7700,5.9319
6.3109,5.7700,5.9479
6.3159,5.7700,5.9654
6.3209,5.7700,5.9875
6.3259,5.7700,5.9828
6.3309,5.7700,5.9301
6.3359,5.7700,5.9143
6.3410,5.7700,5.9218
6.3460,5.7700,5.9437
6.3510,5.7700,5.9574
6.3560,5.7700,5.9452
6.3610,5.7700,5.9408
6.3660,5.7700,5.9461
6.3710,5.7700,5.9053
6.3760,5.7700,5.8803
6.3810,5.7700,5.9513
6.3860,5.7700,5.9484
6.3911,5.7700,5.9120
6.3961,5.7700,5.9300
5.9000,5.7750,5.9211
5.9050,5.7750,5.9444
5.9100,5.7750,5.9747
5.9150,5.7750,5.9851
5.9200,5.7750,5.9777
5.9250,5.7750,5.9551
5.9300,5.7750,5.9285
5.9350,5.7750,5.9117
5.9400,5.7750,5.9212
5.9450,5.7750,5.9244
5.9500,5.7750,5.9459
5.9550,5.7750,5.9766
5.9600,5.7750,6.0027
5.9650,5.7750,5.9825
5.9701,5.7750,5.9761
5.9751,5.7750,5.9781
5.9801,5.7750,5.9695
5.9851,5.7750,5.9550
5.9901,5.7750,5.9421
5.9951,5.7750,5.9281
6.0001,5.7750,5.9078
6.0052,5.7750,5.9123
6.0102,5.7750,5.9223
6.0152,5.7750,5.9230
6.0202,5.7750,5.9286
6.0252,5.7750,5.9234
6.0302,5.7750,5.9137
6.0352,5.7750,5.9083
6.0403,5.7750,5.9182
6.0453,5.7750,5.8981
6.0503,5.7750,5.8829
6.0553,5.7750,5.8925
